ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
1766450_s_at	0.179035	3.18e-03	-3.83215	-1.7575	-1.820493	ruvA///ruvA///ruvA///ruvA	Holliday junction DNA helicase RuvA///Holliday junction DNA helicase RuvA///component of RuvABC resolvasome, regulatory subunit///Holliday junction DNA helicase RuvA
1765693_at	0.179035	3.19e-03	-3.830562	-1.7602	-1.017928	c3186	lambdoid prophage Qin antitermination protein Q
1766304_s_at	0.179035	3.20e-03	-3.828076	-1.7643	-1.536801	c1490	hypothetical protein
1763314_at	0.180223	3.27e-03	-3.815219	-1.7855	-1.255288	yiaM	2,3-diketo-L-gulonate TRAP transporter small permease YiaM
1766230_s_at	0.180223	3.31e-03	-3.809228	-1.7955	-0.987258		
1767475_s_at	0.180223	3.31e-03	-3.808938	-1.7959	-0.906943	yfdE///yfdE///yfdE///ECs3250	hypothetical protein///hypothetical protein///acetyl-CoA:oxalate CoA-transferase///hypothetical protein
1766019_at	0.180223	3.31e-03	3.808465	-1.7967	1.055799	ybcN	DLP12 prophage; uncharacterized protein
1765573_s_at	0.180223	3.35e-03	-3.801604	-1.8081	-0.991608	endA///endA///endA///ECs3821	endonuclease I///DNA-specific endonuclease I///DNA-specific endonuclease I///DNA-specific endonuclease I
1761525_s_at	0.180223	3.35e-03	3.801259	-1.8087	1.282357	aroC///ECs3213	chorismate synthase///chorismate synthase
1761095_s_at	0.180223	3.35e-03	-3.80118	-1.8088	-1.935653	c1518	hypothetical protein
1761888_s_at	0.181121	3.39e-03	-3.794985	-1.819	-1.722234	c3669///c4571///c2527///c5155///c0275///c1280///Z1656///Z1216///ECs1402///ECs2802	hypothetical protein///hypothetical protein///hypothetical protein///hypothetical protein///hypothetical protein///hypothetical protein///hypothetical protein///hypothetical protein///hypothetical protein///antirestriction protein
1764447_s_at	0.181328	3.42e-03	-3.789319	-1.8284	-1.775197	c3193	hypothetical protein
1763826_s_at	0.181328	3.43e-03	-3.786528	-1.8331	-1.338893	c3171///Z1885///ECs2177///ECs1632	capsid structural protein of prophage///capsid structural protein of prophage CP-933X///portal protein///portal protein
1768409_at	0.181328	3.44e-03	-3.784809	-1.8359	-0.997727	c0646	hypothetical protein
1762330_s_at	0.19196	3.66e-03	-3.747403	-1.898	-3.007506	yfdQ///yfdQ	hypothetical protein///CPS-53 (KpLE1) prophage; uncharacterized protein
1768625_at	0.194079	3.75e-03	-3.732637	-1.9225	-0.86937	c1456	tail fiber component V of prophage
1764577_at	0.194079	3.76e-03	-3.732026	-1.9235	-2.876251	coxT	regulator for prophage
1768726_x_at	0.194079	3.76e-03	-3.731548	-1.9243	-2.048443	c2574	hypothetical protein
1768568_at	0.198732	3.87e-03	-3.714285	-1.9531	-1.464352	c1488	hypothetical protein
1769189_at	0.200088	3.94e-03	-3.703343	-1.9713	-0.946908	c1411	hypothetical protein
1769028_s_at	0.200088	3.95e-03	3.701746	-1.9739	0.880434	yliA///Z1053///gsiA///ECs0908	glutathione transporter ATP-binding protein///glutathione transporter ATP-binding protein///glutathione ABC transporter ATPase///glutathione transporter ATP-binding protein
1761764_s_at	0.200088	3.96e-03	-3.701152	-1.9749	-0.895293	yedE///yedE///yedE///ECs2668	inner membrane protein///hypothetical protein///UPF0394 family sulphur transport domain-containing inner membrane protein///hypothetical protein
1759632_s_at	0.200385	3.98e-03	-3.697262	-1.9814	-1.675262	codB///codB///codB///codB	cytosine permease///cytosine permease///cytosine transporter///cytosine permease
1760112_s_at	0.200385	4.00e-03	-3.694307	-1.9863	-1.23904		
1759771_s_at	0.202021	4.06e-03	-3.686484	-1.9994	-0.758379		
1760024_s_at	0.20329	4.10e-03	-3.679796	-2.0105	-1.290902	ydjH///ydjH	sugar kinase ydjH///putative kinase
1766889_at	0.203447	4.12e-03	-3.676411	-2.0162	-1.464527	c3274	hypothetical protein
1761275_at	0.207457	4.23e-03	-3.661837	-2.0405	-0.942965	c0944	hypothetical protein
1760861_at	0.207664	4.26e-03	-3.656895	-2.0487	-1.272213	c1547	hypothetical protein
1765255_at	0.207664	4.27e-03	-3.655468	-2.0511	-1.452534	c5044	hypothetical protein
1764463_at	0.208281	4.30e-03	-3.650833	-2.0588	-1.529452	c0940	hypothetical protein
1761676_s_at	0.213763	4.44e-03	3.632484	-2.0895	1.932846	c3343	hypothetical protein
1766251_at	0.214349	4.47e-03	-3.628019	-2.0969	-0.953762	c3617	hypothetical protein
1759982_s_at	0.216386	4.54e-03	-3.619565	-2.1111	-1.174257	c3163///Z1894///ECs1640	tail component of prophage///tail component of prophage CP-933X///major tail protein V
1763602_at	0.219898	4.69e-03	-3.599328	-2.1449	-1.376415	c3638	N-acetylmannosamine kinase
1762159_at	0.219898	4.69e-03	-3.599141	-2.1452	-1.375514	c0381	hypothetical protein
1765719_s_at	0.219898	4.70e-03	-3.599104	-2.1453	-1.151272	c0973	hypothetical protein
1759161_s_at	0.219898	4.72e-03	3.595588	-2.1512	0.939742	hycB///hycB	formate hydrogenlyase subunit 2///hydrogenase 3, Fe-S subunit
1769066_at	0.219898	4.73e-03	-3.594446	-2.1531	-3.016759	papA_2	PapA protein
1765890_at	0.219898	4.74e-03	3.593363	-2.1549	1.016239	ahr	broad specificity NADPH-dependent aldehyde reductase, Zn-containing
1760426_s_at	0.2225	4.85e-03	3.580374	-2.1767	3.184701	zraP///zraP///zraP///zraP	zinc resistance protein///zinc resistance protein///Zn-dependent periplasmic chaperone///zinc resistance protein
1763527_s_at	0.2225	4.86e-03	3.578914	-2.1791	0.804155	recQ///recQ///ECs4752	ATP-dependent DNA helicase RecQ///ATP-dependent DNA helicase///ATP-dependent DNA helicase RecQ
1765393_s_at	0.2225	4.87e-03	-3.577192	-2.182	-1.815921	c5171	hypothetical protein
1759150_at	0.2225	4.88e-03	-3.57556	-2.1847	-1.100944	yjcS	hypothetical protein
1761874_at	0.226523	5.00e-03	-3.562246	-2.207	-0.846923	c2483	hypothetical protein
1763540_x_at	0.230235	5.10e-03	-3.549944	-2.2277	-1.659224	c5167///c5178///c0139///c1553///c1521///c1262///Z3095///Z2430///Z2376///Z2073///Z4503///Z1934///Z5880///Z4334///Z3924///Z3297///ECs2219///ECs3133///ECs2959///ECs2932///ECs3862///ECs4025///ECs3491///ECs1208///ECs5244///ECs2745///ECs1666///ECs1918	transposase IS629///transposase IS629///transposase IS629///transposase IS629///transposase IS629///transposase IS629///transposase encoded within prophage CP-933U///transposase for IS629///IS629 transposase within prophage CP-933R///transposase within CP-933O///transposase///transposase for IS629///transposase///IS629 transposase///transposase///transposase for IS629///transposase///transposase///transposase///transposase///transposase///transposase///transposase///transposase///transposase///transposase///transposase///transposase
1768861_s_at	0.230934	5.14e-03	3.545504	-2.2351	1.045706	Z1459///ECs1203	antitermination protein Q of bacteriophage BP-933W///antitermination protein Q
1765753_s_at	0.233165	5.21e-03	-3.537172	-2.2491	-1.549297	c2481	hypothetical protein
1760526_at	0.234287	5.27e-03	-3.530446	-2.2604	-0.846437	c5137	hypothetical protein
1763938_s_at	0.234287	5.28e-03	3.528844	-2.2631	1.162712	moaE///moaE///moaE///moaE	molybdopterin guanine dinucleotide biosynthesis protein MoaE///molybdopterin guanine dinucleotide biosynthesis protein MoaE///molybdopterin synthase, large subunit///molybdopterin guanine dinucleotide biosynthesis protein MoaE
1761939_s_at	0.234287	5.31e-03	-3.526509	-2.267	-0.941552	yjcW///alsA	D-allose transporter ATP-binding protein///D-allose ABC transporter ATPase
1764684_at	0.234596	5.34e-03	-3.522587	-2.2736	-1.354676	c3273	hypothetical protein
1767930_at	0.234596	5.36e-03	-3.520577	-2.277	-1.633176	yafP	hypothetical protein
1769257_at	0.235275	5.42e-03	-3.51441	-2.2873	-1.020504	c0470	hypothetical protein
1766092_at	0.235275	5.42e-03	-3.513763	-2.2884	-0.877079	c3199	hypothetical protein
1768598_s_at	0.243883	5.64e-03	3.489967	-2.3284	1.349557	yggA///ECs3794	arginine exporter protein///arginine exporter protein
1764987_at	0.248551	5.78e-03	-3.476242	-2.3515	-1.328407	c5169	hypothetical protein
1768408_s_at	0.248703	5.80e-03	-3.473372	-2.3563	-1.957849	c5056///yjcD///ghxP///ECs5046	hypothetical protein///hypothetical protein///guanine/hypoxanthine permease, high affinity; guanine/hypoxanthine:H+ symporter///hypothetical protein
1768225_at	0.250494	5.87e-03	-3.466637	-2.3676	-0.772663	c0965	Phage baseplate assembly protein
1759307_s_at	0.251261	5.91e-03	3.462344	-2.3749	0.682568		
1765993_s_at	0.252074	5.96e-03	-3.457964	-2.3822	-1.1811	ybaQ///ybaQ///ybaQ///ECs0536	hypothetical protein///hypothetical protein///putative DNA-binding transcriptional regulator///hypothetical protein
1762217_s_at	0.252436	5.99e-03	3.454653	-2.3878	1.253831	Z5522///ECs4892	hippuricase///amino acid amidohydrolase
1769187_at	0.252831	6.05e-03	-3.448954	-2.3974	-1.379825	c1543	superinfection exclusion protein B of prophage
1762550_s_at	0.252831	6.07e-03	-3.44673	-2.4011	-0.852483		
1767437_at	0.252831	6.08e-03	-3.4464	-2.4017	-1.043248	c0269	hypothetical protein
1760432_s_at	0.26085	6.29e-03	-3.425571	-2.4368	-2.046078	uhpT///uhpT///uhpT///uhpT	sugar phosphate antiporter///sugar phosphate antiporter///hexose phosphate transporter///sugar phosphate antiporter
1768612_at	0.263497	6.38e-03	-3.417216	-2.4509	-1.238951	c0946	hypothetical protein
1766922_s_at	0.264462	6.43e-03	-3.412664	-2.4585	-0.852892	wcaF///wcaF///wcaF///ECs2859	colanic acid biosynthesis acetyltransferase WcaF///colanic acid biosynthesis acetyltransferase WcaF///putative acyl transferase///colanic acid biosynthesis acetyltransferase WcaF
1763040_s_at	0.264939	6.47e-03	-3.409214	-2.4643	-1.769409	ydgE///Z2593///mdtI///ECs2305	multidrug efflux system protein MdtI///multidrug efflux system protein MdtI///multidrug efflux system transporter///multidrug efflux system protein MdtI
1759608_s_at	0.274573	6.73e-03	3.385823	-2.5038	0.773281	priC///priC///ECs0520	primosomal replication protein N''///primosomal replication protein N''///primosomal replication protein N''
1762898_at	0.275448	6.78e-03	3.381588	-2.5109	1.140883	ytfT	putative sugar ABC transporter permease
1762924_s_at	0.276176	6.83e-03	-3.37768	-2.5175	-1.281493	yeeA///yeeA///yeeA///ECs2810	hypothetical protein///hypothetical protein///putative transporter, FUSC family inner membrane protein///hypothetical protein
1764549_s_at	0.282063	7.02e-03	-3.361028	-2.5456	-0.881833	yjeM///yjeM///yjeM///ECs5137	transporter YjeM///transport///putative transporter///transport
1764501_s_at	0.282063	7.03e-03	-3.360608	-2.5463	-1.246454	ydfD	hypothetical protein
1759790_at	0.283604	7.10e-03	3.355083	-2.5557	0.979568	prmB	N5-glutamine methyltransferase
1762230_at	0.283691	7.13e-03	-3.352588	-2.5599	-1.294228	c1810	hypothetical protein
1762098_s_at	0.284029	7.18e-03	-3.347977	-2.5677	-0.837244	yghO///yghO	hypothetical protein///pseudo
1762400_at	0.284029	7.19e-03	-3.347284	-2.5688	-0.969793	c3637	sialic acid transporter
1766333_s_at	0.286268	7.28e-03	3.34039	-2.5805	1.141524	phnJ///phnJ///ECs5081	phosphonate metabolism protein///carbon-phosphorus lyase, SAM-dependent///protein PhnJ
1761713_s_at	0.288391	7.36e-03	-3.333777	-2.5916	-0.742209	gmd///gmd///gmd///ECs2858	GDP-mannose 4,6-dehydratase///GDP-D-mannose dehydratase///GDP-D-mannose dehydratase, NAD(P)-binding///GDP-D-mannose dehydratase
1767830_at	0.291051	7.45e-03	-3.326125	-2.6046	-0.833232	c2163	hypothetical protein
1761392_s_at	0.293387	7.54e-03	-3.319181	-2.6163	-1.429719	papE///papE_2	PapE protein///PapE protein
1761338_s_at	0.295183	7.62e-03	3.313356	-2.6262	0.967212	Z1878///borW///borD///ECs1217///ECs1625	Bor protein of prophage CP-933X///Bor protein of bacteriophage BP-933W///DLP12 prophage; putative lipoprotein///Bor protein///Bor protein
1759986_s_at	0.29595	7.67e-03	-3.309209	-2.6332	-1.208852	c3826	hypothetical protein
1764392_at	0.29595	7.72e-03	-3.305829	-2.6389	-1.524484	c3190	hypothetical protein
1762472_s_at	0.29595	7.74e-03	3.30375	-2.6424	1.000029	Z4777///ECs4262	hypothetical protein///hypothetical protein
1765921_at	0.29595	7.76e-03	3.302365	-2.6447	0.901667	yjfF	putative sugar ABC transporter permease
1764801_at	0.29595	7.83e-03	3.297383	-2.6532	1.079514	adeP	adenine permease, high affinity; adenine:H+ symporter
1760751_s_at	0.29595	7.83e-03	3.297263	-2.6534	0.980375	Z2777///astB///ECs2451	succinylarginine dihydrolase///succinylarginine dihydrolase///succinylarginine dihydrolase
1768913_s_at	0.29595	7.84e-03	-3.296335	-2.6549	-1.190003	yaaH///yaaH///satP///ECs0010	hypothetical protein///hypothetical protein///succinate-acetate transporter///hypothetical protein
1768743_s_at	0.296547	7.91e-03	-3.291723	-2.6627	-1.004352	yhcP///yhcP///aaeB///ECs4113	p-hydroxybenzoic acid efflux subunit AaeB///p-hydroxybenzoic acid efflux subunit AaeB///p-hydroxybenzoic acid efflux system component///p-hydroxybenzoic acid efflux subunit AaeB
1768499_x_at	0.296547	7.98e-03	-3.28619	-2.6721	-1.674513	Z3162///Z1957///Z3923///Z3297///ECs2219///ECs3133///ECs2959///ECs2932///ECs3862///ECs4025///ECs3491///ECs1208///ECs5244///ECs2745///ECs2795///ECs1666///ECs1689///ECs1090///ECs1918	IS629 transposase///transposase for IS629///hypothetical protein///transposase for IS629///transposase///transposase///transposase///transposase///transposase///transposase///transposase///transposase///transposase///transposase///transposase///transposase///transposase///transposase///transposase
1762428_at	0.296547	7.98e-03	-3.286167	-2.6721	-0.863052	Z4982	small toxic polypeptide
1765316_s_at	0.296547	7.99e-03	3.285666	-2.673	0.956812	thiJ///ECs0478	DJ-1 family protein///DJ-1 family protein
1766114_at	0.296547	8.04e-03	-3.281954	-2.6792	-0.956126	c3653	hypothetical protein
1763864_s_at	0.296547	8.04e-03	3.281791	-2.6795	0.819056	ybgS///Z0923///ybgS///ECs0781	hypothetical protein///homeobox protein///putative periplasmic protein///homeobox protein
1760505_s_at	0.296547	8.06e-03	-3.280064	-2.6824	-1.138234		
1767745_s_at	0.298703	8.16e-03	-3.273305	-2.6939	-0.777061	c1630///hlyE///hlyE///hlyE	hypothetical protein///hemolysin E///hemolysin E///hemolysin E
1768406_at	0.298703	8.21e-03	-3.269329	-2.7006	-1.446243	c1500	hypothetical protein
1760795_at	0.298703	8.23e-03	-3.268153	-2.7026	-0.719502	c0349	transposase
1768922_s_at	0.298703	8.24e-03	3.267382	-2.7039	0.890909		
1764183_s_at	0.299471	8.29e-03	-3.263788	-2.71	-0.93875	yjjX///yjjX///yjjX///ECs5352	NTPase///NTPase///non-canonical purine NTP phosphatase, ITPase/XTPase///NTPase
1766820_at	0.300577	8.35e-03	-3.259551	-2.7171	-1.438133	ECs3006	C4-type zinc finger protein
1766529_s_at	0.306099	8.59e-03	3.242888	-2.7453	0.845052	ycfO///ECs1485	beta-hexosaminidase///beta-hexosaminidase
1763078_at	0.306099	8.60e-03	3.242742	-2.7456	0.841138	nepI	putative transporter
1759419_at	0.306099	8.60e-03	-3.242708	-2.7456	-1.371566	yadK	hypothetical protein
1761341_at	0.306875	8.65e-03	-3.239177	-2.7516	-1.153906	phnC	phosphonate/organophosphate ester transporter subunit
1767696_at	0.30846	8.72e-03	-3.234123	-2.7602	-1.914144	c1499	capsid protein of prophage
1762176_s_at	0.309225	8.78e-03	3.23064	-2.7661	0.818266	c0864	hypothetical protein
1759567_at	0.30936	8.81e-03	-3.228354	-2.7699	-2.581158	c3188	hypothetical protein
1765164_s_at	0.314564	8.99e-03	3.216595	-2.7898	1.07227	Z2975///ECs2629	hypothetical protein///hypothetical protein
1763126_s_at	0.31463	9.02e-03	-3.214458	-2.7935	-1.126328	c0746	hypothetical protein
1766449_s_at	0.318573	9.21e-03	-3.20235	-2.814	-0.792277	yjfJ///yjfJ///yjfJ///ECs5158	hypothetical protein///alpha helical protein///PspA/IM30 family protein///hypothetical protein
1760780_s_at	0.318573	9.22e-03	-3.201976	-2.8146	-1.017851	yqiJ///Z4402///yqiJ///ECs3932	hypothetical protein///oxidoreductase///DUF1449 family inner membrane protein///oxidoreductase
1759342_s_at	0.318573	9.23e-03	-3.201191	-2.8159	-1.346344	papC///papC_2	PapC protein///PapC protein
1762532_s_at	0.318956	9.27e-03	-3.198503	-2.8205	-1.471778	ycgZ///ycgZ	hypothetical protein///RcsB connector protein for regulation of biofilm and acid-resistance
1760938_s_at	0.320608	9.39e-03	-3.191081	-2.833	-1.002101	marA///marA///marA///ECs2138	DNA-binding transcriptional activator MarA///DNA-binding transcriptional activator MarA///multiple antibiotic resistance transcriptional regulator///MarA family transcriptional regulator
1765639_at	0.320608	9.41e-03	-3.190024	-2.8348	-1.182075	ycbP	NAD(P)H-dependent FMN reductase
1764601_at	0.320608	9.42e-03	-3.189574	-2.8356	-0.762885	c3270	hypothetical protein
1762377_s_at	0.32182	9.49e-03	3.185201	-2.843	0.87902	c3023	hypothetical protein
1762108_s_at	0.32182	9.53e-03	3.182719	-2.8472	0.792559		
1759747_s_at	0.32182	9.55e-03	3.181519	-2.8492	0.863697	Z0463///ECs0418	response regulator; hexosephosphate transport///transcriptional regulator
1763975_s_at	0.32355	9.66e-03	-3.174729	-2.8607	-0.65499	ybhJ///ybhJ///ybhJ///ECs0799	hypothetical protein///hypothetical protein///aconitase family protein///hypothetical protein
1764618_s_at	0.32355	9.74e-03	-3.169617	-2.8694	-0.914637	yegT///yegT///yegT///ECs2901	nucleoside transporter yegT///nucleoside permease///nucleoside transporter, low affinity///nucleoside permease
1763824_s_at	0.32355	9.79e-03	3.167009	-2.8738	1.029575		
1768897_s_at	0.32355	9.79e-03	-3.166816	-2.8741	-0.784819	hydN///hydN///hydN///ECs3569	electron transport protein HydN///electron transport protein HydN///formate dehydrogenase-H, [4Fe-4S] ferredoxin subunit///electron transport protein HydN
1766315_at	0.32355	9.83e-03	-3.164269	-2.8784	-0.970091	c0954	capsid completion protein
1760755_s_at	0.32355	9.86e-03	-3.162998	-2.8806	-1.768925	c0897	hypothetical protein
1763767_s_at	0.32355	9.87e-03	3.162019	-2.8823	1.152799	Z1536///ECs1278	usher protein///outer membrane usher protein
1769159_s_at	0.32355	9.89e-03	-3.161182	-2.8837	-1.021321	cmr///cmr///mdfA///ECs0922	multidrug translocase mdfA///proton motive force efflux pump///multidrug efflux system protein///proton motive force efflux pump
1764482_s_at	0.32355	9.91e-03	3.159988	-2.8857	0.754086	yiaV///yiaV///ECs4462	hypothetical protein///signal-anchored membrane fusion protein (MFP) component of efflux pump///hypothetical protein
1759224_s_at	0.32355	9.95e-03	-3.157662	-2.8896	-0.913501	wcaE///wcaE///wcaE///ECs2860	glycosyl transferase///glycosyl transferase///putative glycosyl transferase///glycosyl transferase family protein
1763646_at	0.32355	9.95e-03	3.157423	-2.89	0.804129	ECs4659	hypothetical protein
1759638_s_at	0.325743	1.01e-02	-3.150382	-2.902	-1.575875	c3192///oweS	hypothetical protein///pseudo
