ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
1766400_s_at	1.65e-02	2.77e-04	-5.04	0.32957	-0.514037	rplF///rplF///rplF///rplF	50S ribosomal protein L6///50S ribosomal protein L6///50S ribosomal subunit protein L6///50S ribosomal protein L6
1762961_s_at	1.65e-02	2.78e-04	-5.03	0.32725	-1.243157	c5293	hypothetical protein
1765053_at	1.65e-02	2.80e-04	-5.03	0.32152	-0.843239	c4435	hypothetical protein
1762484_at	1.87e-02	3.19e-04	4.95	0.18757	0.561895	c4755	hypothetical protein
1765749_s_at	1.93e-02	3.32e-04	-4.93	0.14605	-0.800592	rpmD///rpmD///rpmD///rpmD	50S ribosomal protein L30///50S ribosomal protein L30///50S ribosomal subunit protein L30///50S ribosomal protein L30
1768852_s_at	1.93e-02	3.33e-04	-4.93	0.14413	-0.616676	yhaG///yhaG///garD///ECs4006	D-galactarate dehydratase///hydrolase///D-galactarate dehydrogenase///hydrolase
1763106_s_at	1.97e-02	3.42e-04	-4.91	0.11667	-0.728018	uxaA///uxaA///uxaA///ECs3973	altronate hydrolase///altronate hydrolase///altronate hydrolase///altronate hydrolase
1761019_at	2.00e-02	3.48e-04	4.90	0.09896	0.450284	c5195	hypothetical protein
1763466_s_at	2.02e-02	3.54e-04	-4.89	0.08117	-0.435274	pcm///pcm///pcm///pcm	protein-L-isoaspartate O-methyltransferase///protein-L-isoaspartate O-methyltransferase///L-isoaspartate protein carboxylmethyltransferase type II///protein-L-isoaspartate O-methyltransferase
1761164_s_at	2.04e-02	3.61e-04	4.88	0.06077	0.531193	fadJ///fadJ///fadJ	multifunctional fatty acid oxidation complex subunit alpha///enoyl-CoA hydratase/epimerase and isomerase/3-hydroxyacyl-CoA dehydrogenase///multifunctional fatty acid oxidation complex subunit alpha
1762801_s_at	2.04e-02	3.62e-04	4.88	0.05749	0.593597	Z0973///ECs0835	tail component of prophage CP-933K///minor tail protein
1760915_s_at	2.04e-02	3.64e-04	4.88	0.05337	0.559564	Z2261///Z2259	Rhs element protein///Rhs element protein
1759168_at	2.05e-02	3.67e-04	-4.87	0.04465	-0.774651	yhiX	DNA-binding transcriptional regulator GadX
1764392_at	2.09e-02	3.77e-04	-4.85	0.0149	-0.627912	c3190	hypothetical protein
1768660_s_at	2.09e-02	3.80e-04	-4.85	0.0092	-0.552083	rpsI///rpsI///rpsI///rpsI	30S ribosomal protein S9///30S ribosomal protein S9///30S ribosomal subunit protein S9///30S ribosomal protein S9
1766239_s_at	2.09e-02	3.80e-04	4.85	0.00868	0.579494	Z5352///ysgA///ECs4760	hypothetical protein///putative carboxymethylenebutenolidase///hypothetical protein
1763445_s_at	2.13e-02	3.89e-04	-4.84	-0.01686	-0.951087	c1914///Z2229///bdm///ECs2085	biofilm-dependent modulation protein///biofilm-dependent modulation protein///biofilm-dependent modulation protein///biofilm-dependent modulation protein
1766967_s_at	2.13e-02	3.91e-04	4.83	-0.02144	0.500587	marB///ECs2139	hypothetical protein///hypothetical protein
1767857_s_at	2.21e-02	4.10e-04	-4.81	-0.06819	-0.849047		
1764974_s_at	2.26e-02	4.20e-04	-4.79	-0.09469	-0.570591	yggE///yggE///yggE///ECs3793	hypothetical protein///hypothetical protein///oxidative stress defense protein///hypothetical protein
1761321_at	2.26e-02	4.22e-04	4.79	-0.09826	0.592041	yahI	carbamate kinase-like protein
1768275_s_at	2.26e-02	4.27e-04	-4.78	-0.11004	-0.573236	yqeF///yqeF///yqeF///ECs3701	acetyl-CoA acetyltransferase///acetyl-CoA acetyltransferase///short chain acyltransferase///acetyl-CoA acetyltransferase
1762992_at	2.26e-02	4.28e-04	4.78	-0.11201	0.475505	ECs1544	portal protein
1761313_at	2.34e-02	4.47e-04	-4.76	-0.15714	-0.558243	c5057	Na(+)/H(+) exchanger yjcE
1764537_s_at	2.34e-02	4.47e-04	-4.76	-0.15842	-0.565035	purM///purM///purM///ECs3361	phosphoribosylaminoimidazole synthetase///phosphoribosylaminoimidazole synthetase///phosphoribosylaminoimidazole synthetase///phosphoribosylaminoimidazole synthetase
1768873_s_at	2.34e-02	4.49e-04	-4.75	-0.16101	-0.731783	rpsB///rpsB///rpsB///rpsB	30S ribosomal protein S2///30S ribosomal protein S2///30S ribosomal subunit protein S2///30S ribosomal protein S2
1767971_s_at	2.35e-02	4.52e-04	-4.75	-0.16971	-0.467943	yjjI///yjjI///yjjI	hypothetical protein///hypothetical protein///DUF3029 family protein, putative glycine radical enzyme
1760711_s_at	2.36e-02	4.57e-04	-4.74	-0.17967	-0.56561	galF///galF///wcaN///ECs2846	UTP-glucose-1-phosphate uridylyltransferase///UTP-glucose-1-phosphate uridylyltransferase///putative regulatory subunit for GalU///UTP-glucose-1-phosphate uridylyltransferase
1765186_s_at	2.39e-02	4.65e-04	-4.73	-0.1981	-0.577151	moaA///moaA///moaA///moaA	molybdenum cofactor biosynthesis protein A///molybdenum cofactor biosynthesis protein A///molybdopterin biosynthesis protein A///molybdenum cofactor biosynthesis protein A
1767853_at	2.40e-02	4.72e-04	-4.72	-0.21286	-0.776265	aroC	chorismate synthase
1768616_at	2.40e-02	4.73e-04	4.72	-0.21539	0.460192	paaJ	3-oxoadipyl-CoA/3-oxo-5,6-dehydrosuberyl-CoA thiolase
1761710_s_at	2.40e-02	4.74e-04	-4.72	-0.2169	-1.377182		
1768267_at	2.40e-02	4.78e-04	-4.72	-0.22537	-0.880226	c1594	hypothetical protein
1761557_s_at	2.41e-02	4.82e-04	-4.71	-0.23382	-0.70196	c1618	hypothetical protein
1760721_s_at	2.49e-02	5.02e-04	-4.69	-0.27528	-1.180373	srlA///srlA_2///srlA	PTS system, glucitol/sorbitol-specific IIC2 component///PTS system, glucitol/sorbitol-specific IIC component, one of two; frag///glucitol/sorbitol-specific enzyme IIC component of PTS
1759184_at	2.49e-02	5.03e-04	-4.69	-0.27753	-0.618998	yfgA	cytoskeletal protein RodZ
1767819_s_at	2.60e-02	5.27e-04	-4.66	-0.32587	-0.446844	accB///accB///accB///ECs4127	acetyl-CoA carboxylase biotin carboxyl carrier protein subunit///acetyl-CoA carboxylase biotin carboxyl carrier protein subunit///acetyl CoA carboxylase, BCCP subunit///acetyl-CoA carboxylase biotin carboxyl carrier protein subunit
1768476_at	2.61e-02	5.33e-04	-4.65	-0.33606	-0.688799	c1601	hypothetical protein
1769074_s_at	2.68e-02	5.48e-04	4.64	-0.36442	0.464714	fepC///ECs0627	iron-enterobactin transporter ATP-binding protein///iron-enterobactin transporter ATP-binding protein
1765711_s_at	2.70e-02	5.56e-04	-4.63	-0.3794	-0.52264	c0967	hypothetical protein
1763503_s_at	2.71e-02	5.61e-04	4.62	-0.38899	0.528408	malI///malI///malI///ECs2328	DNA-binding transcriptional repressor MalI///DNA-binding transcriptional repressor MalI///transcriptional repressor of Mal regulon///DNA-binding transcriptional repressor MalI
1761888_s_at	2.71e-02	5.64e-04	-4.62	-0.39343	-0.703801	c3669///c4571///c2527///c5155///c0275///c1280///Z1656///Z1216///ECs1402///ECs2802	hypothetical protein///hypothetical protein///hypothetical protein///hypothetical protein///hypothetical protein///hypothetical protein///hypothetical protein///hypothetical protein///hypothetical protein///antirestriction protein
1761095_s_at	2.73e-02	5.71e-04	-4.61	-0.40608	-0.85857	c1518	hypothetical protein
1762302_s_at	2.73e-02	5.76e-04	4.61	-0.41502	0.431174		
1759928_at	2.73e-02	5.78e-04	-4.61	-0.42007	-0.853382	ybcU	lambdoid prophage DLP12 Bor-like protein
1761079_s_at	2.73e-02	5.82e-04	-4.60	-0.42712	-0.52976	yaiZ///Z0476///yaiZ///ECs0430	hypothetical protein///hypothetical protein///DUF2754 family putative inner membrane protein///hypothetical protein
1766164_s_at	2.73e-02	5.84e-04	4.60	-0.42899	0.627424	Z0348///ECs0311	transcriptional regulator///transporter
1766570_s_at	2.73e-02	5.85e-04	4.60	-0.43237	0.655879	Z2666///ECs2357	hypothetical protein///hypothetical protein
1762743_s_at	2.73e-02	5.91e-04	-4.60	-0.44122	-0.91998	c4182	hypothetical protein
1768119_s_at	2.73e-02	5.91e-04	-4.59	-0.44279	-0.631706	Z1867///ECs1610	integrase of prophage CP-933X///excisionase
1764526_s_at	2.73e-02	5.92e-04	-4.59	-0.44354	-0.961483	yehQ///ECs2931///ECs1391///ECs3492///ECs1207	hypothetical protein///hypothetical protein///DNA binding protein///hypothetical protein///hypothetical protein
1764235_s_at	2.74e-02	5.98e-04	4.59	-0.45378	0.438831		
1766428_s_at	2.74e-02	5.98e-04	4.59	-0.4543	0.438464	Z5475///ECs4855	hypothetical protein///hypothetical protein
1760682_s_at	2.79e-02	6.12e-04	-4.57	-0.4779	-0.475815	glmU///glmU///glmU///glmU	bifunctional N-acetylglucosamine-1-phosphate uridyltransferase/glucosamine-1-phosphate acetyltransferase///bifunctional N-acetylglucosamine-1-phosphate uridyltransferase/glucosamine-1-phosphate acetyltransferase///fused N-acetyl glucosamine-1-phosphate uridyltransferase/glucosamine-1-phosphate acetyl transferase///bifunctional N-acetylglucosamine-1-phosphate uridyltransferase/glucosamine-1-phosphate acetyltransferase
1762188_s_at	2.91e-02	6.43e-04	4.55	-0.52853	0.605557	Z0078///ECs0073	hypothetical protein///hypothetical protein
1767296_s_at	2.91e-02	6.45e-04	4.54	-0.53082	0.542412	Z6071///ECs2277	hypothetical protein///hypothetical protein
1761932_s_at	2.92e-02	6.50e-04	-4.54	-0.53889	-0.535335	ispB///ispB///ispB///ECs4066	octaprenyl diphosphate synthase///octaprenyl diphosphate synthase///octaprenyl diphosphate synthase///octaprenyl diphosphate synthase
1766859_at	2.94e-02	6.57e-04	-4.53	-0.54981	-0.585151	sdhA	succinate dehydrogenase flavoprotein subunit
1767017_s_at	2.94e-02	6.62e-04	4.53	-0.55664	0.410332	ygbF///ECs3608	hypothetical protein///hypothetical protein
1766843_s_at	2.94e-02	6.62e-04	-4.53	-0.55754	-0.439105	icdA///icdA///icd///ECs1608	isocitrate dehydrogenase///isocitrate dehydrogenase///isocitrate dehydrogenase; e14 prophage attachment site; tellurite reductase///isocitrate dehydrogenase
1764025_s_at	2.96e-02	6.71e-04	4.52	-0.57147	0.672937	c3339	hypothetical protein
1768341_s_at	3.02e-02	6.88e-04	-4.51	-0.59672	-0.461335	aspA///aspA///aspA///aspA	aspartate ammonia-lyase///aspartate ammonia-lyase///aspartate ammonia-lyase///aspartate ammonia-lyase
1764599_s_at	3.02e-02	6.92e-04	-4.50	-0.60222	-0.512166	udp///udp///udp///ECs4761	uridine phosphorylase///uridine phosphorylase///uridine phosphorylase///uridine phosphorylase
1761856_s_at	3.02e-02	6.92e-04	-4.50	-0.60297	-0.706169	rpsS///rpsS///rpsS///rpsS	30S ribosomal protein S19///30S ribosomal protein S19///30S ribosomal subunit protein S19///30S ribosomal protein S19
1765840_at	3.06e-02	7.05e-04	-4.49	-0.62068	-0.547788	glmS	glucosamine--fructose-6-phosphate aminotransferase
1762470_s_at	3.08e-02	7.14e-04	4.49	-0.63416	0.495132	argS///argS///argS	arginyl-tRNA synthetase///arginyl-tRNA synthetase///arginyl-tRNA synthetase
1762842_at	3.08e-02	7.15e-04	4.49	-0.63627	0.47853	mmuM	CP4-6 prophage; S-methylmethionine:homocysteine methyltransferase
1761650_s_at	3.11e-02	7.26e-04	4.48	-0.65178	0.553115	Z6034///Z1913///Z3316///ECs2240///ECs1983///ECs1803	tail component of cryptic prophage CP-933P///tail component of prophage CP-933X///hypothetical protein///tail length tape measure protein///tail length tape measure protein///tail length tape measure protein
1767694_s_at	3.13e-02	7.34e-04	-4.47	-0.66174	-0.648291	lipA///lipA///lipA///ECs0666	lipoyl synthase///lipoyl synthase///lipoate synthase///lipoyl synthase
1762906_s_at	3.14e-02	7.38e-04	4.47	-0.66838	0.756523	Z5093///ECs4541	hypothetical protein///hypothetical protein
1765842_s_at	3.16e-02	7.48e-04	-4.46	-0.68162	-0.433717	glpE///glpE///glpE///glpE	thiosulfate sulfurtransferase///thiosulfate sulfurtransferase///thiosulfate:cyanide sulfurtransferase (rhodanese)///thiosulfate sulfurtransferase
1762846_s_at	3.22e-02	7.64e-04	-4.45	-0.70344	-0.571716	rplA///rplA///rplA///rplA	50S ribosomal protein L1///50S ribosomal protein L1///50S ribosomal subunit protein L1///50S ribosomal protein L1
1764427_at	3.27e-02	7.80e-04	4.44	-0.72467	0.566943	perR	CP4-6 prophage; putative DNA-binding transcriptional regulator
1765912_at	3.27e-02	7.83e-04	-4.43	-0.72775	-0.829592	yfjG	hypothetical protein
1765847_s_at	3.27e-02	7.86e-04	-4.43	-0.73168	-0.777952	ygaP///ygaP///ygaP///ECs3529	hypothetical protein///hypothetical protein///DUF2892 family inner membrane rhodanese///hypothetical protein
1766953_s_at	3.29e-02	7.94e-04	4.43	-0.74179	0.488942	Z1337///ECs1073	hypothetical protein///hypothetical protein
1764463_at	3.40e-02	8.27e-04	-4.40	-0.78334	-0.89312	c0940	hypothetical protein
1760555_s_at	3.40e-02	8.29e-04	-4.40	-0.78604	-0.577173	tdcB///tdcB///tdcB///ECs3997	threonine dehydratase///threonine dehydratase///L-threonine dehydratase, catabolic///threonine dehydratase
1760678_s_at	3.40e-02	8.32e-04	-4.40	-0.78927	-0.732621	c3549	hypothetical protein
1766190_s_at	3.40e-02	8.35e-04	-4.40	-0.79398	-0.56451	glgC///glgC///glgC///glgC	glucose-1-phosphate adenylyltransferase///glucose-1-phosphate adenylyltransferase///glucose-1-phosphate adenylyltransferase///glucose-1-phosphate adenylyltransferase
1762827_s_at	3.40e-02	8.37e-04	4.40	-0.79619	0.678128	Z4250	hypothetical protein
1763114_s_at	3.40e-02	8.39e-04	-4.40	-0.79885	-0.58289	yqhA///yqhA///yqhA///ECs3886	hypothetical protein///hypothetical protein///UPF0114 family putative inner membrane protein///hypothetical protein
1764037_s_at	3.42e-02	8.48e-04	-4.39	-0.80957	-0.63886	yqeB///Z4214///yqeB///ECs3748	hypothetical protein///synthase///XdhC-CoxI family protein with NAD(P)-binding Rossman fold///synthase
1768012_s_at	3.43e-02	8.54e-04	-4.39	-0.81673	-0.516891	yjaE///yjaE///rsd///ECs4918	anti-RNA polymerase sigma 70 factor///anti-RNA polymerase sigma 70 factor///stationary phase protein, binds sigma 70 RNA polymerase subunit///anti-RNA polymerase sigma 70 factor
1766035_at	3.43e-02	8.58e-04	4.38	-0.82081	0.519477	c3409	antiterminator
1764241_s_at	3.44e-02	8.65e-04	4.38	-0.82935	0.573744	fliD///fliD	flagellar capping protein///flagellar filament capping protein
1761420_s_at	3.56e-02	8.99e-04	-4.36	-0.86895	-0.478055	glgA///glgA///glgA///glgA	glycogen synthase///glycogen synthase///glycogen synthase///glycogen synthase
1766439_s_at	3.56e-02	9.01e-04	-4.36	-0.87088	-1.005959	cspF///cspF	cold shock-like protein cspF///Qin prophage; cold shock protein
1762135_s_at	3.56e-02	9.07e-04	-4.35	-0.87795	-0.381147	ampE///ampE///ampE///ECs0115	regulatory protein AmpE///regulatory protein AmpE///ampicillin resistance inner membrane protein; putative signaling protein in beta-lactamase regulation///regulatory protein AmpE
1765496_s_at	3.56e-02	9.08e-04	4.35	-0.87898	0.473358	ynbE///ECs2004	hypothetical protein///hypothetical protein
1768627_s_at	3.62e-02	9.27e-04	-4.34	-0.89959	-0.642773	slp///slp///slp///ECs4377	outer membrane protein Slp///hypothetical protein///outer membrane lipoprotein///hypothetical protein
1767380_s_at	3.66e-02	9.41e-04	-4.33	-0.91531	-0.891252	ydjQ///cho	nucleotide excision repair endonuclease///endonuclease of nucleotide excision repair
1761430_at	3.66e-02	9.45e-04	-4.33	-0.91858	-1.058144	ydjQ	nucleotide excision repair endonuclease
1765641_s_at	3.66e-02	9.48e-04	4.33	-0.92233	0.568381	fbpC///fbpC	ferric transporter ATP-binding subunit///ferric transporter ATP-binding protein
1766951_at	3.66e-02	9.52e-04	4.32	-0.92683	0.505958	Z1550	hypothetical protein
1766440_s_at	3.66e-02	9.55e-04	4.32	-0.92933	0.503951		
1767303_s_at	3.66e-02	9.58e-04	-4.32	-0.93301	-0.492159	proQ///proQ///proQ///ECs2541	solute/DNA competence effector///solute/DNA competence effector///RNA chaperone, putative ProP translation regulator///solute/DNA competence effector
1769114_s_at	3.70e-02	9.75e-04	4.31	-0.95102	0.529631	ECs1962	holin
1766158_at	3.70e-02	9.76e-04	4.31	-0.95165	0.443271	puuE	4-aminobutyrate aminotransferase, PLP-dependent
1759912_s_at	3.70e-02	9.80e-04	4.31	-0.95614	0.552465	nrdD///nrdD///ECs5215	anaerobic ribonucleoside triphosphate reductase///anaerobic ribonucleoside-triphosphate reductase///anaerobic ribonucleoside triphosphate reductase
1760710_s_at	3.70e-02	9.87e-04	4.30	-0.96273	0.527921		
1763688_at	3.70e-02	9.88e-04	4.30	-0.96426	0.472043	c2433	2,3-dihydroxybenzoate-AMP ligase
1762075_s_at	3.70e-02	9.92e-04	-4.30	-0.96797	-0.619295	rpmC///rpmC///rpmC///rpmC	50S ribosomal protein L29///50S ribosomal protein L29///50S ribosomal subunit protein L29///50S ribosomal protein L29
1759211_s_at	3.70e-02	9.96e-04	-4.30	-0.97292	-0.950417	matA///ykgK///ecpR///ECs0324	hypothetical protein///regulator///putative transcriptional regulator for the ecp operon///regulator
1761936_s_at	3.71e-02	1.01e-03	4.29	-0.98229	0.468237	espD///ECs4555	hypothetical protein///protein EspD
1764794_s_at	3.71e-02	1.01e-03	-4.29	-0.98271	-0.59695	rplO///rplO///rplO///rplO	50S ribosomal protein L15///50S ribosomal protein L15///50S ribosomal subunit protein L15///50S ribosomal protein L15
1767187_s_at	3.71e-02	1.01e-03	-4.29	-0.99068	-0.889545	c3168///Z1888///ECs2174///ECs1635	capsid protein of prophage///capsid protein of prophage CP-933X///major capsid protein///major capsid protein
1766021_at	3.71e-02	1.01e-03	-4.29	-0.99123	-0.48181	yhfZ	hypothetical protein
1763183_s_at	3.71e-02	1.02e-03	-4.29	-0.99189	-0.533821		
1760359_s_at	3.74e-02	1.03e-03	4.28	-1.00579	0.404778	yhjL///bcsC///ECs4410	cellulose synthase subunit BcsC///cellulose synthase subunit///oxidoreductase subunit
1762758_at	3.80e-02	1.05e-03	-4.27	-1.0308	-0.628422	c0941	DNA adenine methylase
1763973_s_at	3.80e-02	1.06e-03	-4.27	-1.03097	-0.452129	ychA///ychA///ychA///ECs1719	transcriptional regulator///transcriptional regulator///transglutaminase-like TPR-repeat protein///transcriptional regulator
1762399_s_at	3.80e-02	1.06e-03	4.27	-1.03235	0.490741	Z3262///yegU///ECs2902	hypothetical protein///ADP-ribosylglycohydrolase family protein///hypothetical protein
1759548_s_at	3.80e-02	1.06e-03	-4.26	-1.03653	-0.754693	cyaA///cyaA	adenylate cyclase///adenylate cyclase
1759573_s_at	3.80e-02	1.07e-03	-4.26	-1.04433	-0.533805	map///map///map///ECs0170	methionine aminopeptidase///methionine aminopeptidase///methionine aminopeptidase///methionine aminopeptidase
1767778_s_at	3.80e-02	1.07e-03	4.26	-1.04599	0.453428	c4982///Z5614	PTS system, mannose-specific IID component///sorbose PTS component
1761275_at	3.80e-02	1.07e-03	-4.26	-1.04725	-0.36793	c0944	hypothetical protein
1761109_at	3.81e-02	1.08e-03	4.26	-1.05231	0.52522		
1761862_s_at	3.84e-02	1.09e-03	-4.25	-1.06464	-0.439845	c1838	hypothetical protein
1769275_s_at	3.88e-02	1.10e-03	-4.24	-1.07706	-0.556443	kdtA///waaA	3-deoxy-D-manno-octulosonic-acid transferase///3-deoxy-D-manno-octulosonic-acid transferase (KDO transferase)
1759116_at	3.88e-02	1.11e-03	-4.24	-1.08084	-0.475192	c5371	prophage P4 integrase
1767769_s_at	3.91e-02	1.12e-03	-4.23	-1.09199	-0.679974	c3608///c2509///c5145///c0268///c1529	hypothetical protein///insertion sequence ATP-binding protein///hypothetical protein///hypothetical protein///hypothetical protein
1762959_s_at	3.92e-02	1.13e-03	-4.23	-1.09996	-0.427755	gldA///gldA	glycerol dehydrogenase///glycerol dehydrogenase, NAD+ dependent; 1,2-propanediol:NAD+ oxidoreductase
1765958_at	3.94e-02	1.14e-03	-4.22	-1.11004	-0.58632	c3153	outer membrane protein of prophage
1759982_s_at	3.94e-02	1.14e-03	-4.22	-1.11229	-0.663494	c3163///Z1894///ECs1640	tail component of prophage///tail component of prophage CP-933X///major tail protein V
1767083_s_at	3.94e-02	1.15e-03	4.22	-1.11488	0.49975		
1759271_at	4.01e-02	1.17e-03	-4.21	-1.13543	-0.772296	c3766	hypothetical protein
1764259_s_at	4.03e-02	1.18e-03	-4.20	-1.1453	-0.526113	plsB///plsB///plsB///ECs5024	glycerol-3-phosphate acyltransferase///glycerol-3-phosphate acyltransferase///glycerol-3-phosphate O-acyltransferase///glycerol-3-phosphate acyltransferase
