ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
1765363_s_at	0.05939015	1.27e-03	-4.458452	-1.10511	-0.24856	c1657///Z1970///dhaL///ECs1704	dihydroxyacetone kinase subunit DhaL///dihydroxyacetone kinase subunit DhaL///dihydroxyacetone kinase, C-terminal domain///dihydroxyacetone kinase subunit DhaL
1761097_s_at	0.05974937	1.29e-03	-4.45053	-1.11767	-0.38014	dcm///dcm///dcm///ECs2699	DNA cytosine methylase///DNA cytosine methylase///DNA cytosine methyltransferase///DNA cytosine methylase
1760209_s_at	0.05975862	1.30e-03	4.446467	-1.12412	0.50274	c1491	hypothetical protein
1768154_s_at	0.06152217	1.34e-03	-4.422896	-1.16158	-0.3664	yeeW///yeeW///yeeW///ECs2807	hypothetical protein///hypothetical protein///pseudo///hypothetical protein
1761797_at	0.06152217	1.35e-03	4.419696	-1.16667	0.6693	c5477	hypothetical protein
1764726_s_at	0.06189078	1.37e-03	-4.411935	-1.17902	-0.44488	nikC///nikC///nikC///nikC	nickel transporter permease NikC///nickel transporter permease NikC///nickel ABC transporter permease///nickel transporter permease NikC
1768267_at	0.0646002	1.44e-03	4.380293	-1.22946	0.64436	c1594	hypothetical protein
1761902_s_at	0.06463324	1.45e-03	4.375078	-1.23778	0.37036		
1761662_s_at	0.06463324	1.45e-03	-4.372344	-1.24215	-0.43562	yhbU///yhbU	protease yhbU///U32 peptidase family protein
1764343_s_at	0.06544255	1.48e-03	4.360522	-1.26104	0.43928	proP///proP///proP///ECs5093	proline/glycine betaine transporter///proline/glycine betaine transporter///proline/glycine betaine transporter///proline/glycine betaine transporter
1760304_at	0.06741902	1.54e-03	4.33587	-1.30049	0.22544	c3206	hypothetical protein
1765352_s_at	0.06741902	1.56e-03	4.327184	-1.31441	0.2122	yneE///Z2185///yneE///ECs2127	hypothetical protein///hypothetical protein///bestrophin family putative inner membrane protein///hypothetical protein
1766783_s_at	0.06741902	1.56e-03	4.326575	-1.31538	0.30982	c4786///tatB///tatB///ECs4767	sec-independent translocase///sec-independent translocase///TatABCE protein translocation system subunit///sec-independent translocase
1765973_s_at	0.06741902	1.57e-03	4.323728	-1.31995	0.82656	c3156///c1588///Z0978///ECs0840///ECs1646	tail fiber component K of prophage///tail component of prophage///tail component of prophage CP-933K///tail assembly protein///tail assembly protein
1763505_at	0.06741902	1.57e-03	4.321631	-1.32331	0.52964		
1760311_at	0.06741902	1.58e-03	-4.31919	-1.32723	-0.97358	c0909	pyruvate formate-lyase 3 activating enzyme
1760813_s_at	0.07105248	1.67e-03	-4.28183	-1.38724	-0.31112	yebC///yebC///yebC///ECs2574	hypothetical protein///hypothetical protein///UPF0082 family protein///hypothetical protein
1763112_at	0.07239669	1.71e-03	4.266231	-1.41234	0.94506	ECs1182	hypothetical protein
1765370_s_at	0.07368694	1.75e-03	4.251167	-1.43662	0.70378	ydjM///Z2757///ydjM///ECs2434	hypothetical protein///hypothetical protein///inner membrane protein regulated by LexA///hypothetical protein
1761649_s_at	0.07368694	1.76e-03	-4.247835	-1.44199	-0.96346	narJ///narJ///narJ///ECs1731	respiratory nitrate reductase 1 subunit delta///nitrate reductase 1, delta subunit, assembly function///molybdenum-cofactor-assembly chaperone delta subunit of nitrate reductase 1///nitrate reductase 1 subunit delta
1765220_s_at	0.07586394	1.83e-03	-4.225711	-1.4777	-0.34118	potI///potI///potI///ECs0937	putrescine transporter subunit: membrane component of ABC superfamily///putrescine ABC transporter membrane protein///putrescine ABC transporter permease///putrescine ABC transporter membrane protein
1768567_s_at	0.07650828	1.86e-03	-4.213964	-1.49669	-0.21524	rcsC///rcsC///rcsC///ECs3107	hybrid sensory kinase in two-component regulatory system with RcsB and YojN///hybrid sensory kinase in two-component regulatory system with RcsB and YojN///hybrid sensory kinase in two-component regulatory system with RcsB and YojN///hybrid sensory kinase in two-component regulatory system with RcsB and YojN
1761911_s_at	0.07650828	1.86e-03	-4.21337	-1.49765	-0.5941	yjiG///yjiG///yjiG///ECs5287	hypothetical protein///hypothetical protein///SpmB family inner membrane protein///hypothetical protein
1766182_s_at	0.07860957	1.92e-03	-4.192657	-1.53117	-0.43844	c4556	hypothetical protein
1763253_at	0.08173702	2.01e-03	4.164422	-1.57694	0.4289	c2212	ATP-dependent helicase yoaA
1762465_s_at	0.08560994	2.12e-03	4.131658	-1.63018	0.3998		
1761483_at	0.08726889	2.17e-03	4.116144	-1.65543	0.73416	c1492	hypothetical protein
1766304_s_at	0.09026541	2.26e-03	4.091463	-1.69566	0.5653	c1490	hypothetical protein
1768586_at	0.09363682	2.35e-03	-4.065018	-1.73885	-0.33732	yjjW	hypothetical protein
1764969_s_at	0.0968763	2.45e-03	-4.040319	-1.77925	-0.17706	oppA///oppA///oppA///ECs1743	periplasmic oligopeptide-binding protein///oligopeptide transport; periplasmic binding protein///oligopeptide ABC transporter periplasmic binding protein///oligopeptide transport periplasmic binding protein
1764286_at	0.09779546	2.48e-03	4.031116	-1.79432	0.44916	c1222	hypothetical protein
1765806_s_at	0.09855599	2.51e-03	-4.023003	-1.80761	-0.1976	menB///menB///menB///ECs3150	naphthoate synthase///naphthoate synthase///dihydroxynaphthoic acid synthetase///1,4-dihydroxy-2-naphthoyl-CoA synthase
1765642_s_at	0.10046109	2.58e-03	-4.007761	-1.83261	-0.3455	iadA///iadA///iadA///ECs5286	isoaspartyl dipeptidase///isoaspartyl dipeptidase///isoaspartyl dipeptidase///isoaspartyl dipeptidase
1759085_at	0.1016635	2.62e-03	-3.996584	-1.85096	-0.26682	kdpD	sensor protein KdpD
1766493_s_at	0.1016635	2.64e-03	-3.992345	-1.85792	-0.8093	narG///narG///ECs1729	respiratory nitrate reductase 1 subunit alpha///nitrate reductase 1 subunit alpha///nitrate reductase 1 subunit alpha
1763520_at	0.1016635	2.65e-03	-3.990734	-1.86056	-0.92702	ybiW	formate acetyltransferase 3
1762880_s_at	0.10189744	2.67e-03	-3.985067	-1.86987	-0.85848	narI///narI///narI///ECs1732	respiratory nitrate reductase 1 subunit gamma///nitrate reductase 1, cytochrome b(NR), gamma subunit///nitrate reductase 1, gamma (cytochrome b(NR)) subunit///nitrate reductase 1 subunit gamma
1766939_at	0.10189744	2.68e-03	-3.983002	-1.87327	-0.1633	c3397	hypothetical protein
1763276_at	0.10274851	2.72e-03	3.974676	-1.88695	0.8582	yjbJ	stress-response protein
1768920_s_at	0.10320195	2.76e-03	-3.964489	-1.90371	-0.47798	hypC///hypC///hypC///ECs3584	hydrogenase assembly chaperone///hydrogenase assembly chaperone///hydrogenase maturation protein///hydrogenase assembly chaperone
1761543_s_at	0.10320195	2.76e-03	-3.963995	-1.90452	-0.42518	ccmB///ccmB///ccmB///ECs3089	Heme exporter protein B///heme exporter protein B, cytochrome C biogenesis protein///heme export ABC transporter permease///heme exporter protein B
1766101_s_at	0.10320195	2.77e-03	-3.96266	-1.90672	-0.24726	wrbA///wrbA///wrbA	TrpR binding protein WrbA///TrpR binding protein WrbA///NAD(P)H:quinone oxidoreductase
1759598_s_at	0.10895592	2.94e-03	-3.925752	-1.96753	-0.2389	yliD///Z1056///gsiD///ECs0911	ABC transporter permease///transport system permease///glutathione ABC transporter permease///transport system permease
1761825_at	0.11270556	3.05e-03	-3.90166	-2.0073	-0.28762	c1191	hypothetical protein
1768150_s_at	0.11392151	3.10e-03	-3.891978	-2.0233	-0.2166	ygbL///ygbL	aldolase///putative class II aldolase
1763348_at	0.11437094	3.13e-03	-3.886538	-2.03229	-0.8251	narH	respiratory nitrate reductase 1 subunit beta
1760442_s_at	0.11568921	3.18e-03	3.876127	-2.04951	0.64062	c3159///ECs1644	tail component of prophage///minor tail protein
1759202_s_at	0.11568921	3.19e-03	3.873481	-2.05389	0.93818	yebN///Z2864///mntP///ECs2531	hypothetical protein///hypothetical protein///putative Mn(2+) efflux pump, mntR-regulated///hypothetical protein
1765948_at	0.11736534	3.26e-03	-3.861612	-2.07354	-0.22568	yfcO	hypothetical protein
1766779_at	0.11821802	3.30e-03	-3.854195	-2.08583	-0.44918	c2454	hypothetical protein
1766621_s_at	0.11979519	3.36e-03	-3.843072	-2.10426	-0.22894	secF///secF///secF///secF	preprotein translocase subunit SecF///preprotein translocase subunit SecF///SecYEG protein translocase auxillary subunit///preprotein translocase subunit SecF
1764375_at	0.12031267	3.39e-03	3.837504	-2.11349	0.5178	c4754	hypothetical protein
1764089_s_at	0.1207157	3.41e-03	-3.832551	-2.12171	-0.23896		
1762125_s_at	0.1209988	3.44e-03	-3.828232	-2.12887	-1.44824	prrA///prrA///ECs1693	outer membrane receptor///TonB dependent outer membrane receptor///TonB dependent outer membrane receptor
1765753_s_at	0.12100521	3.45e-03	3.825343	-2.13367	0.28726	c2481	hypothetical protein
1764886_s_at	0.12115441	3.47e-03	3.821739	-2.13965	1.619	rzoR///rzoD///c1563///Z1877///rzpD///rzpR///ECs1623///ECs1624	Rac prophage; putative lipoprotein///DLP12 prophage; putative lipoprotein///Rz endopeptidase from lambdoid prophage DLP12///endopeptidase of prophage CP-933X///DLP12 prophage; putative murein endopeptidase///pseudo///endopeptidase///lipoprotein Rz1
1765856_s_at	0.12155874	3.50e-03	3.816852	-2.14776	0.19844		
1759428_s_at	0.12401387	3.60e-03	-3.800249	-2.17534	-0.48556	dsbE///dsbE///dsbE///ECs3084	Thiol:disulfide interchange protein dsbE///disulfide oxidoreductase///periplasmic thioredoxin of cytochrome c-type biogenesis///DsbE
1766320_s_at	0.12401387	3.62e-03	-3.796122	-2.1822	-0.64686	hybB///hybB///hybB///ECs3880	hydrogenase 2 b cytochrome subunit///hydrogenase 2 b cytochrome subunit///putative hydrogenase 2 cytochrome b type component///hydrogenase 2 b cytochrome subunit
1759881_s_at	0.12401387	3.62e-03	-3.795673	-2.18294	-0.22288	yabF///yabF///kefF///ECs0049	glutathione-regulated potassium-efflux system ancillary protein KefF///glutathione-regulated potassium-efflux system ancillary protein KefF///potassium-efflux system ancillary protein for KefC, glutathione-regulated; quinone oxidoreductase, FMN-dependent///glutathione-regulated potassium-efflux system ancillary protein KefF
1765964_s_at	0.12401387	3.64e-03	3.793334	-2.18683	0.52994		
1762546_s_at	0.12564836	3.70e-03	3.782502	-2.20485	0.57328	fimC///fimC///fimC///ECs5275	chaperone protein fimC///periplasmic chaperone, required for type 1 fimbriae///periplasmic chaperone///protein FimC
1765528_at	0.12566325	3.73e-03	-3.778557	-2.21141	-0.29772	c1198	hypothetical protein
1766191_s_at	0.12566325	3.73e-03	-3.776952	-2.21408	-0.56888	c2516///c0296	ABC transporter///hypothetical protein
1764030_s_at	0.13005825	3.88e-03	3.753076	-2.25384	0.58842	c1581	hypothetical protein
1768107_s_at	0.13125755	3.94e-03	-3.744731	-2.26775	-0.54876	nirB///nirB///nirB///ECs4216	nitrite reductase [NAD(P)H] large subunit///nitrite reductase (NAD(P)H) subunit///nitrite reductase, large subunit, NAD(P)H-binding///nitrite reductase (NAD(P)H) subunit
1761514_at	0.13221021	3.98e-03	-3.737598	-2.27964	-0.21754	yhbW	hypothetical protein
1768912_s_at	0.13242515	4.01e-03	3.733026	-2.28726	0.31496	ECs5593///yjiW///Z5945	endoribonuclease SymE///endoribonuclease SymE///endoribonuclease SymE
1765796_s_at	0.13242515	4.02e-03	3.73126	-2.29021	0.73122	pspD///pspD///pspD///ECs1884	peripheral inner membrane phage-shock protein///peripheral inner membrane phage-shock protein///peripheral inner membrane phage-shock protein///peripheral inner membrane phage-shock protein
1766078_s_at	0.13369286	4.08e-03	-3.722761	-2.30439	-0.82164	c2517///c0295	periplasmic binding protein///hypothetical protein
1769101_s_at	0.13488973	4.15e-03	3.712128	-2.32214	0.5758	pspA///pspA///pspA///ECs1881	phage shock protein PspA///phage shock protein PspA///regulatory protein for phage-shock-protein operon///phage shock protein PspA
1769023_s_at	0.13488973	4.16e-03	-3.710831	-2.32431	-0.53586	nikA///nikA	nickel-binding periplasmic protein///nickel/heme ABC transporter periplasmic binding protein
1766763_at	0.13488973	4.17e-03	-3.708723	-2.32783	-0.2823	kdpB	potassium-transporting ATPase subunit B
1761769_s_at	0.13488973	4.19e-03	-3.706812	-2.33102	-0.27382	ydiO///Z2723///ydiO///ECs2402	acyl-CoA dehydrogenase///acyl-CoA dehydrogenase///putative acyl-CoA dehydrogenase///acyl-CoA dehydrogenase
1761673_at	0.13786923	4.30e-03	3.690838	-2.35771	0.8302	c1544	hypothetical protein
1762910_s_at	0.13810288	4.32e-03	-3.687224	-2.36375	-0.23282	c2130	hypothetical protein
1764311_s_at	0.13833803	4.35e-03	-3.683617	-2.36978	-0.20284	rpoC///rpoC///rpoC///ECs4911	DNA-directed RNA polymerase subunit beta'///DNA-directed RNA polymerase subunit beta'///RNA polymerase, beta prime subunit///DNA-directed RNA polymerase subunit beta'
1769051_s_at	0.13936645	4.40e-03	3.676532	-2.38163	0.8565	c1546///ECs1185	repressor protein///cI repressor protein
1762244_s_at	0.14474414	4.59e-03	-3.650856	-2.42461	-0.30916	c1188///Z4864///ECs4339	hypothetical protein///hypothetical protein///beta-hydroxydecanoyl-ACP dehydrase
1760891_s_at	0.14542111	4.63e-03	-3.64548	-2.43361	-0.6242	fdnI///fdnI///fdnI///ECs2080	formate dehydrogenase-N subunit gamma///formate dehydrogenase-N subunit gamma///formate dehydrogenase-N, cytochrome B556 (gamma) subunit, nitrate-inducible///formate dehydrogenase-N subunit gamma
1759948_s_at	0.14661422	4.69e-03	-3.637979	-2.44618	-0.14594		
1767471_x_at	0.14691294	4.71e-03	3.634233	-2.45246	0.16618	c3183	hypothetical protein
1762955_s_at	0.14773689	4.76e-03	-3.628329	-2.46235	-0.84102	c0909///ybiY///ybiY///ECs0902	pyruvate formate-lyase 3 activating enzyme///pyruvate formate-lyase 2 activating enzyme///putative pyruvate formate lyase activating enzyme///pyruvate formate-lyase 2 activating enzyme
1764316_s_at	0.15430537	5.02e-03	-3.595515	-2.51741	-0.19826	yhhW///yhhW///yhhW///ECs4288	hypothetical protein///hypothetical protein///quercetinase activity in vitro///hypothetical protein
1768435_s_at	0.15430537	5.04e-03	3.592956	-2.52171	0.51142	pspB///pspB///pspB///pspB	phage shock protein B///phage shock protein B///psp operon transcription co-activator///phage shock protein B
1762763_s_at	0.15430537	5.06e-03	3.591159	-2.52473	0.17806	yiaC///yiaC///yiaC///ECs4435	hypothetical protein///hypothetical protein///GNAT family putative N-acetyltransferase///hypothetical protein
1763823_at	0.15430537	5.07e-03	-3.590182	-2.52637	-0.15618	narV	respiratory nitrate reductase 2 subunit gamma
1761142_s_at	0.15430537	5.08e-03	-3.588643	-2.52895	-0.2031	c1764///Z2508///ECs1864	acriflavin resistance protein B///efflux pump protein///multidrug-efflux transport protein
1768508_s_at	0.15430537	5.09e-03	-3.587121	-2.53151	-0.1858	celD///celD///chbR///ECs2441	DNA-binding transcriptional regulator ChbR///DNA-binding transcriptional regulator ChbR///repressor of chb operon for N,N'-diacetylchitobiose utilization///DNA-binding transcriptional regulator ChbR
1759817_s_at	0.1562335	5.19e-03	-3.576137	-2.54996	-0.32384	frwC///frwC///frwC	fructose-like permease EIIC subunit 2///fructose-like permease EIIC subunit 2///putative enzyme IIC component of PTS
1767777_s_at	0.1562335	5.22e-03	-3.572367	-2.5563	-0.36888	c1189///Z4863///ECs4338	3-oxoacyl-ACP synthase///3-oxoacyl-ACP synthase///3-oxoacyl-ACP synthase
1768286_s_at	0.1562335	5.22e-03	3.572357	-2.55631	0.41522	ydiY///Z2751///ydiY///ECs2428	hypothetical protein///hypothetical protein///acid-inducible putative outer membrane protein///hypothetical protein
1762253_s_at	0.16355229	5.50e-03	-3.541012	-2.60903	-0.47418	nrfA///nrfA///nrfA///nrfA	cytochrome c552///cytochrome c552///nitrite reductase, formate-dependent, cytochrome///cytochrome c552
1762684_at	0.16355229	5.51e-03	3.539826	-2.61103	0.4029	c5476	hypothetical protein
1760413_s_at	0.1638077	5.54e-03	-3.536518	-2.6166	-0.38132	hybC///hybC///hybC///ECs3879	hydrogenase 2 large subunit///hydrogenase 2 large subunit///hydrogenase 2, large subunit///hydrogenase 2 large subunit
1760906_s_at	0.16646854	5.65e-03	3.524407	-2.63699	0.89226	ydgT///Z2631///cnu///ECs2334	oriC-binding nucleoid-associated protein///oriC-binding nucleoid-associated protein///nucleoid-associated oriC-binding protein; H-NS and StpA stabilizing factor///oriC-binding nucleoid-associated protein
1768040_s_at	0.16782253	5.72e-03	3.517162	-2.64919	0.501		
1767858_at	0.17028122	5.82e-03	3.506032	-2.66794	1.02094	c3196	hypothetical protein
1764094_at	0.17107024	5.87e-03	3.500916	-2.67656	0.35646	c5378	hypothetical protein
1764857_s_at	0.17270426	5.96e-03	3.491755	-2.69201	1.06286	hokE///Z0722///Z0721///ECs0621///ECs0620	toxic polypeptide, small///hypothetical protein///hypothetical protein///hypothetical protein///hypothetical protein
1759408_s_at	0.17270426	5.97e-03	-3.490558	-2.69402	-0.77754	mipB///mipB///fsaA///ECs0903	fructose-6-phosphate aldolase///fructose-6-phosphate aldolase///fructose-6-phosphate aldolase 1///fructose-6-phosphate aldolase
1759610_s_at	0.17366816	6.03e-03	-3.484903	-2.70356	-0.14724	Z1963///ECs1696	hypothetical protein///methyltransferase
1762023_at	0.17824689	6.21e-03	3.466913	-2.73391	0.37474	c0945	hypothetical protein
1761528_s_at	0.18055212	6.32e-03	3.456892	-2.75082	0.7628	soxS///soxS///soxS///ECs5044	DNA-binding transcriptional regulator SoxS///DNA-binding transcriptional regulator SoxS///superoxide response regulon transcriptional activator; autoregulator///DNA-binding transcriptional regulator SoxS
1769002_s_at	0.18169168	6.38e-03	3.450837	-2.76104	0.2024	pshM///gspM	general secretion pathway protein M///general secretory pathway component, cryptic
1762928_s_at	0.18273598	6.45e-03	-3.443943	-2.77269	-0.20772	atoA///atoA	acetate CoA-transferase beta subunit///acetyl-CoA:acetoacetyl-CoA transferase, beta subunit
1765144_s_at	0.18273598	6.46e-03	3.442887	-2.77447	0.26022	Z2771///ECs2447	nucleotide excision repair endonuclease///nucleotide excision repair endonuclease
1767113_at	0.18289943	6.52e-03	3.438134	-2.7825	0.87638	c1565	tonB-like membrane protein encoded within prophage
